ID,ID_STATE,CITY,COUNTY,LATITUDE,LONGITUDE
662,1,Pike Road,Montgomery,32,-86
663,1,Pinckard,Dale,31,-86
664,1,Pine Apple,Wilcox,32,-87
665,1,Pine Hill,Wilcox,32,-88
666,1,Pine Level,Montgomery,32,-86
667,1,Pinson,Jefferson,34,-87
668,1,Pisgah,Jackson,35,-86
669,1,Pittsview,Russell,32,-85
670,1,Plantersville,Dallas,33,-87
671,1,Pleasant Grove,Jefferson,33,-87
672,1,Point Clear,Baldwin,30,-88
673,1,Prattville,Autauga,32,-86
674,1,Princeton,Jackson,35,-86
675,1,Quinton,Walker,34,-87
676,1,Ragland,Saint Clair,34,-86
677,1,Rainsville,De Kalb,34,-86
678,1,Ralph,Tuscaloosa,33,-88
679,1,Ramer,Montgomery,32,-86
680,1,Ranburne,Cleburne,34,-85
681,1,Randolph,Bibb,33,-87
682,1,Range,Conecuh,31,-87
683,1,Red Bay,Franklin,34,-88
684,1,Red Level,Covington,31,-87
685,1,Reform,Pickens,33,-88
686,1,Remlap,Blount,34,-87
687,1,Repton,Conecuh,31,-87
688,1,River Falls,Covington,31,-87
689,1,Riverside,Saint Clair,34,-86
690,1,Roanoke,Randolph,33,-85
691,1,Robertsdale,Baldwin,31,-88
692,1,Rockford,Coosa,33,-86
693,1,Rogersville,Lauderdale,35,-87
694,1,Russellville,Franklin,35,-88
695,1,Rutledge,Crenshaw,32,-86
696,1,Ryland,Madison,35,-86
697,1,Safford,Dallas,32,-87
698,1,Saginaw,Shelby,33,-87
699,1,Saint Elmo,Mobile,31,-88
700,1,Saint Stephens,Washington,32,-88
701,1,Salem,Lee,33,-85
702,1,Samantha,Tuscaloosa,33,-88
703,1,Samson,Geneva,31,-86
704,1,Saraland,Mobile,31,-88
705,1,Sardis,Dallas,32,-87
706,1,Satsuma,Mobile,31,-88
707,1,Sawyerville,Hale,33,-88
708,1,Sayre,Jefferson,34,-87
709,1,Scottsboro,Jackson,35,-86
710,1,Seale,Russell,32,-85
711,1,Section,Jackson,35,-86
712,1,Selma,Dallas,32,-87
713,1,Seminole,Baldwin,31,-87
714,1,Semmes,Mobile,31,-88
715,1,Shannon,Jefferson,33,-87
716,1,Sheffield,Colbert,35,-88
717,1,Shelby,Shelby,33,-87
718,1,Shorter,Macon,32,-86
719,1,Shorterville,Henry,32,-85
720,1,Silas,Choctaw,32,-88
721,1,Siluria,Shelby,33,-87
722,1,Silverhill,Baldwin,31,-88
723,1,Sipsey,Walker,34,-87
724,1,Skipperville,Dale,32,-86
725,1,Slocomb,Geneva,31,-86
726,1,Smiths Station,Lee,33,-85
727,1,Somerville,Morgan,34,-87
728,1,Spanish Fort,Baldwin,31,-88
729,1,Spring Garden,Cherokee,34,-86
730,1,Springville,Saint Clair,34,-86
731,1,Spruce Pine,Franklin,34,-88
732,1,Stanton,Chilton,33,-87
733,1,Stapleton,Baldwin,31,-88
734,1,Steele,Saint Clair,34,-86
735,1,Sterrett,Shelby,33,-86
736,1,Stevenson,Jackson,35,-86
737,1,Stockton,Baldwin,31,-88
738,1,Sulligent,Lamar,34,-88
739,1,Sumiton,Walker,34,-87
740,1,Summerdale,Baldwin,30,-88
741,1,Sunflower,Washington,31,-88
742,1,Sweet Water,Marengo,32,-88
743,1,Sycamore,Talladega,33,-86
744,1,Sylacauga,Talladega,33,-86
745,1,Sylvania,De Kalb,35,-86
746,1,Talladega,Talladega,33,-86
747,1,Tallassee,Elmore,33,-86
748,1,Tanner,Limestone,35,-87
749,1,Theodore,Mobile,31,-88
750,1,Thomaston,Marengo,32,-88
751,1,Thomasville,Clarke,32,-88
752,1,Thorsby,Chilton,33,-87
753,1,Tibbie,Washington,31,-88
754,1,Titus,Elmore,33,-86
755,1,Toney,Madison,35,-87
756,1,Town Creek,Lawrence,35,-87
757,1,Townley,Walker,34,-87
758,1,Toxey,Choctaw,32,-88
759,1,Trafford,Jefferson,34,-87
760,1,Trenton,Jackson,35,-86
761,1,Trinity,Morgan,35,-87
762,1,Troy,Pike,32,-86
763,1,Trussville,Jefferson,34,-87
764,1,Tuscaloosa,Tuscaloosa,33,-88
765,1,Tuscumbia,Colbert,35,-88
766,1,Tuskegee,Macon,32,-86
767,1,Tuskegee Institute,Macon,32,-86
768,1,Tyler,Lowndes,32,-87
769,1,Union Grove,Marshall,34,-86
770,1,Union Springs,Bullock,32,-86
771,1,Uniontown,Perry,32,-87
772,1,Uriah,Monroe,31,-88
773,1,Valhermoso Springs,Morgan,35,-87
774,1,Valley,Chambers,33,-85
775,1,Valley,Lee,33,-85
776,1,Valley Head,De Kalb,35,-86
777,1,Vance,Tuscaloosa,33,-87
778,1,Vandiver,Shelby,33,-87
779,1,Verbena,Chilton,33,-87
780,1,Vernon,Lamar,34,-88
781,1,Vina,Franklin,34,-88
782,1,Vincent,Shelby,33,-86
783,1,Vinegar Bend,Washington,31,-88
784,1,Vinemont,Cullman,34,-87
785,1,Vredenburgh,Monroe,32,-87
786,1,Wadley,Randolph,33,-86
787,1,Wagarville,Washington,31,-88
788,1,Walnut Grove,Etowah,34,-86
789,1,Ward,Choctaw,32,-88
790,1,Warrior,Jefferson,34,-87
791,1,Waterloo,Lauderdale,35,-88
792,1,Watson,Jefferson,34,-87
793,1,Wattsville,Saint Clair,34,-86
794,1,Waverly,Lee,33,-86
795,1,Weaver,Calhoun,34,-86
796,1,Webb,Houston,31,-85
797,1,Wedowee,Randolph,33,-85
798,1,Wellington,Calhoun,34,-86
799,1,Weogufka,Coosa,33,-86
800,1,West Blocton,Bibb,33,-87
801,1,West Greene,Greene,33,-88
802,1,Westover,Shelby,33,-87
803,1,Wetumpka,Elmore,33,-86
804,1,Whatley,Clarke,32,-88
805,1,Wilmer,Mobile,31,-88
806,1,Wilsonville,Shelby,33,-87
807,1,Wilton,Shelby,33,-87
808,1,Winfield,Marion,34,-88
809,1,Wing,Covington,31,-87
810,1,Woodland,Randolph,33,-85
811,1,Woodstock,Bibb,33,-87
812,1,Woodville,Jackson,35,-86
813,1,York,Sumter,32,-88
814,4,Adona,Perry,35,-93
815,4,Alexander,Saline,35,-92
816,4,Alicia,Lawrence,36,-91
817,4,Alix,Franklin,35,-94
818,4,Alleene,Little River,34,-94
819,4,Alma,Crawford,36,-94
820,4,Almyra,Arkansas,34,-91
821,4,Alpena,Boone,36,-93
822,4,Alpine,Clark,34,-93
823,4,Altheimer,Jefferson,34,-92
824,4,Altus,Franklin,35,-94
825,4,Amagon,Jackson,36,-91
826,4,Amity,Clark,34,-93
827,4,Antoine,Pike,34,-93
828,4,Arkadelphia,Clark,34,-93
829,4,Arkansas City,Desha,34,-91
830,4,Armorel,Mississippi,36,-90
831,4,Ash Flat,Sharp,36,-92
832,4,Ashdown,Little River,34,-94
833,4,Atkins,Pope,35,-93
834,4,Aubrey,Lee,35,-91
835,4,Augusta,Woodruff,35,-91
836,4,Austin,Lonoke,35,-92
837,4,Avoca,Benton,36,-94
838,4,Bald Knob,White,35,-92
839,4,Banks,Bradley,34,-92
840,4,Barling,Sebastian,35,-94
841,4,Barton,Phillips,35,-91
842,4,Bassett,Mississippi,36,-90
843,4,Batesville,Independence,36,-92
844,4,Bauxite,Saline,35,-92
845,4,Bay,Craighead,36,-91
846,4,Bearden,Ouachita,34,-93
847,4,Beaver,Carroll,36,-94
848,4,Bee Branch,Van Buren,35,-92
849,4,Beebe,White,35,-92
850,4,Beech Grove,Greene,36,-91
851,4,Beedeville,Jackson,35,-91
852,4,Beirne,Clark,34,-93
853,4,Bella Vista,Benton,36,-94
854,4,Belleville,Yell,35,-93
855,4,Ben Lomond,Sevier,34,-94
856,4,Benton,Saline,35,-93
857,4,Bentonville,Benton,36,-94
858,4,Bergman,Boone,36,-93
859,4,Berryville,Carroll,36,-94
860,4,Bexar,Fulton,36,-92
861,4,Big Flat,Baxter,36,-92
862,4,Bigelow,Perry,35,-93
863,4,Biggers,Randolph,36,-91
864,4,Biscoe,Prairie,35,-91
865,4,Bismarck,Hot Spring,34,-93
866,4,Black Oak,Craighead,36,-90
867,4,Black Rock,Lawrence,36,-91
868,4,Blevins,Hempstead,34,-94
869,4,Blue Mountain,Logan,35,-94
870,4,Bluff City,Nevada,34,-93
871,4,Bluffton,Yell,35,-94
872,4,Blytheville,Mississippi,36,-90
873,4,Board Camp,Polk,35,-94
874,4,Boles,Scott,35,-94
875,4,Bonnerdale,Hot Spring,34,-93
876,4,Bono,Craighead,36,-91
877,4,Booneville,Logan,35,-94
878,4,Bradford,White,35,-92
879,4,Bradley,Lafayette,33,-94
880,4,Branch,Franklin,35,-94
881,4,Brickeys,Lee,35,-91
882,4,Briggsville,Yell,35,-94
883,4,Brinkley,Monroe,35,-91
884,4,Brockwell,Izard,36,-92
885,4,Brookland,Craighead,36,-91
886,4,Bryant,Saline,35,-92
887,4,Buckner,Lafayette,33,-93
888,4,Bull Shoals,Marion,36,-93
889,4,Burdette,Mississippi,36,-90
890,4,Cabot,Lonoke,35,-92
891,4,Caddo Gap,Montgomery,34,-94
892,4,Caldwell,Saint Francis,35,-91
893,4,Cale,Nevada,34,-93
894,4,Calico Rock,Izard,36,-92
895,4,Calion,Union,33,-93
896,4,Camden,Ouachita,34,-93
897,4,Camp,Fulton,36,-92
898,4,Canehill,Washington,36,-94
899,4,Caraway,Craighead,36,-90
900,4,Carlisle,Lonoke,35,-92
901,4,Carthage,Dallas,34,-93
902,4,Casa,Perry,35,-93
903,4,Cash,Craighead,36,-91
904,4,Casscoe,Arkansas,34,-91
905,4,Cave City,Sharp,36,-92
906,4,Cave Springs,Benton,36,-94
907,4,Cecil,Franklin,35,-94
908,4,Cedarville,Crawford,36,-94
909,4,Center Ridge,Conway,35,-93
910,4,Centerton,Benton,36,-94
911,4,Centerville,Yell,35,-93
912,4,Charleston,Franklin,35,-94
913,4,Charlotte,Independence,36,-91
914,4,Cherokee Village,Sharp,36,-92
915,4,Cherry Valley,Cross,35,-91
916,4,Chester,Crawford,36,-94
917,4,Chidester,Ouachita,34,-93
918,4,Choctaw,Van Buren,36,-92
919,4,Clarendon,Monroe,35,-91
920,4,Clarkedale,Crittenden,35,-90
921,4,Clarkridge,Baxter,36,-92
922,4,Clarksville,Johnson,35,-93
923,4,Cleveland,Conway,35,-93
924,4,Clinton,Van Buren,36,-92
925,4,Coal Hill,Johnson,35,-94
926,4,College Station,Pulaski,35,-92
927,4,Colt,Saint Francis,35,-91
928,4,Columbus,Hempstead,34,-94
929,4,Combs,Madison,36,-94
930,4,Compton,Newton,36,-93
931,4,Concord,Cleburne,36,-92
932,4,Conway,Faulkner,35,-92
933,4,Cord,Independence,36,-91
934,4,Corning,Clay,36,-91
935,4,Cotter,Baxter,36,-93
936,4,Cotton Plant,Woodruff,35,-91
937,4,Cove,Polk,34,-94
938,4,Coy,Lonoke,35,-92
939,4,Crawfordsville,Crittenden,35,-90
940,4,Crocketts Bluff,Arkansas,34,-91
941,4,Crossett,Ashley,33,-92
942,4,Crumrod,Phillips,34,-91
943,4,Curtis,Clark,34,-93
944,4,Cushman,Independence,36,-92
945,4,Damascus,Van Buren,35,-92
946,4,Danville,Yell,35,-93
947,4,Dardanelle,Yell,35,-93
948,4,Datto,Clay,36,-91
949,4,De Queen,Sevier,34,-94
950,4,De Valls Bluff,Prairie,35,-91
951,4,De Witt,Arkansas,34,-91
952,4,Decatur,Benton,36,-94
953,4,Deer,Newton,36,-93
954,4,Delaplaine,Greene,36,-91
955,4,Delaware,Logan,35,-93
956,4,Delight,Pike,34,-94
957,4,Dell,Mississippi,36,-90
958,4,Dennard,Van Buren,36,-93
959,4,Dermott,Chicot,34,-91
960,4,Des Arc,Prairie,35,-92
961,4,Desha,Independence,36,-92
962,4,Diamond City,Boone,36,-93
963,4,Diaz,Jackson,36,-91
964,4,Dierks,Howard,34,-94
965,4,Doddridge,Miller,33,-94
966,4,Dolph,Izard,36,-92
967,4,Donaldson,Hot Spring,34,-93
968,4,Dover,Pope,35,-93
969,4,Drasco,Cleburne,36,-92
970,4,Driver,Mississippi,36,-90
971,4,Dumas,Desha,34,-91
972,4,Dyer,Crawford,35,-94
973,4,Dyess,Mississippi,36,-90
974,4,Earle,Crittenden,35,-90
975,4,Edgemont,Cleburne,36,-92
976,4,Edmondson,Crittenden,35,-90
977,4,Egypt,Craighead,36,-91
978,4,El Dorado,Union,33,-93
979,4,El Paso,White,35,-92
980,4,Elaine,Phillips,34,-91
981,4,Elizabeth,Fulton,36,-92
982,4,Elkins,Washington,36,-94
983,4,Elm Springs,Washington,36,-94
984,4,Emerson,Columbia,33,-93
985,4,Emmet,Nevada,34,-93
986,4,England,Lonoke,35,-92
987,4,Enola,Faulkner,35,-92
988,4,Ethel,Arkansas,34,-91
989,4,Etowah,Mississippi,36,-90
990,4,Eudora,Chicot,33,-91
991,4,Eureka Springs,Carroll,36,-94
992,4,Evansville,Washington,36,-94
993,4,Evening Shade,Sharp,36,-92
994,4,Everton,Boone,36,-93
995,4,Fairfield Bay,Van Buren,36,-92
996,4,Farmington,Washington,36,-94
997,4,Fayetteville,Washington,36,-94
998,4,Fifty Six,Stone,36,-92
999,4,Fisher,Poinsett,36,-91
1000,4,Flippin,Marion,36,-93
1001,4,Floral,Independence,36,-92
1002,4,Fordyce,Dallas,34,-92
1003,4,Foreman,Little River,34,-94
1004,4,Forrest City,Saint Francis,35,-91
1005,4,Fort Smith,Sebastian,35,-94
1006,4,Fouke,Miller,33,-94
1007,4,Fountain Hill,Ashley,33,-92
1008,4,Fox,Stone,36,-92
1009,4,Franklin,Izard,36,-92
1010,4,Frenchmans Bayou,Mississippi,35,-90
1011,4,Friendship,Hot Spring,34,-93
1012,4,Fulton,Hempstead,34,-94
1013,4,Gamaliel,Baxter,36,-92
1014,4,Garfield,Benton,36,-94
1015,4,Garland City,Miller,33,-94
1016,4,Garner,White,35,-92
1017,4,Gassville,Baxter,36,-92
1018,4,Gateway,Benton,36,-94
1019,4,Genoa,Miller,33,-94
1020,4,Gentry,Benton,36,-94
1021,4,Gepp,Fulton,36,-92
1022,4,Gilbert,Searcy,36,-93
1023,4,Gillett,Arkansas,34,-91
1024,4,Gillham,Sevier,34,-94
1025,4,Gilmore,Crittenden,35,-90
1026,4,Glencoe,Fulton,36,-92
1027,4,Glenwood,Pike,34,-94
1028,4,Goodwin,Saint Francis,35,-91
1029,4,Goshen,Washington,36,-94
1030,4,Gosnell,Mississippi,36,-90
1031,4,Gould,Lincoln,34,-92
1032,4,Grady,Lincoln,34,-92
1033,4,Grannis,Polk,34,-94
1034,4,Grapevine,Grant,34,-92
1035,4,Gravelly,Yell,35,-94
1036,4,Gravette,Benton,36,-94
1037,4,Green Forest,Carroll,36,-93
1038,4,Greenbrier,Faulkner,35,-92
1039,4,Greenland,Washington,36,-94
1040,4,Greenway,Clay,36,-90
1041,4,Greenwood,Sebastian,35,-94
1042,4,Gregory,Woodruff,35,-91
1043,4,Griffithville,White,35,-92
1044,4,Grubbs,Jackson,36,-91
1045,4,Guion,Izard,36,-92
1046,4,Gurdon,Clark,34,-93
1047,4,Guy,Faulkner,35,-92
1048,4,Hackett,Sebastian,35,-94
1049,4,Hagarville,Johnson,36,-93
1050,4,Hamburg,Ashley,33,-92
1051,4,Hampton,Calhoun,34,-93
1052,4,Hardy,Sharp,36,-91
1053,4,Harrell,Calhoun,34,-92
1054,4,Harriet,Searcy,36,-93
1055,4,Harrisburg,Poinsett,36,-91
1056,4,Harrison,Boone,36,-93
1057,4,Hartford,Sebastian,35,-94
1058,4,Hartman,Johnson,35,-94
1059,4,Harvey,Scott,35,-94
1060,4,Hasty,Newton,36,-93
1061,4,Hatfield,Polk,34,-94
1062,4,Hattieville,Conway,35,-93
1063,4,Havana,Yell,35,-94
1064,4,Haynes,Lee,35,-91
1065,4,Hazen,Prairie,35,-92
1066,4,Heber Springs,Cleburne,36,-92
1067,4,Hector,Pope,35,-93
1068,4,Helena,Phillips,35,-91
1069,4,Henderson,Baxter,36,-92
1070,4,Hensley,Saline,35,-92
1071,4,Hermitage,Bradley,33,-92
1072,4,Heth,Saint Francis,35,-90
1073,4,Hickory Plains,Prairie,35,-92
1074,4,Hickory Ridge,Cross,35,-91
1075,4,Higden,Cleburne,36,-92
1076,4,Higginson,White,35,-92
1077,4,Hindsville,Madison,36,-94
1078,4,Hiwasse,Benton,36,-94
1079,4,Holly Grove,Monroe,35,-91
1080,4,Hope,Hempstead,34,-94
1081,4,Horatio,Sevier,34,-94
1082,4,Horseshoe Bend,Izard,36,-92
1083,4,Hot Springs National Park,Garland,35,-93
1084,4,Hot Springs Village,Garland,35,-93
1085,4,Houston,Perry,35,-93
1086,4,Hoxie,Lawrence,36,-91
1087,4,Hughes,Saint Francis,35,-90
1088,4,Humnoke,Lonoke,35,-92
1089,4,Humphrey,Jefferson,34,-92
1090,4,Hunter,Woodruff,35,-91
1091,4,Huntington,Sebastian,35,-94
1092,4,Huntsville,Madison,36,-94
1093,4,Huttig,Union,33,-92
1094,4,Ida,Cleburne,36,-92
1095,4,Imboden,Lawrence,36,-91
1096,4,Ivan,Dallas,34,-92
1097,4,Jacksonport,Jackson,36,-91
1098,4,Jacksonville,Pulaski,35,-92
1099,4,Jasper,Newton,36,-93
1100,4,Jefferson,Jefferson,34,-92
1101,4,Jersey,Bradley,33,-92
1102,4,Jerusalem,Conway,35,-93
1103,4,Jessieville,Garland,35,-93
1104,4,Johnson,Washington,36,-94
1105,4,Joiner,Mississippi,36,-90
1106,4,Jones Mill,Hot Spring,34,-93
1107,4,Jonesboro,Craighead,36,-91
1108,4,Judsonia,White,35,-92
1109,4,Junction City,Union,33,-93
1110,4,Keiser,Mississippi,36,-90
1111,4,Kensett,White,35,-92
1112,4,Keo,Lonoke,35,-92
1113,4,Kingsland,Cleveland,34,-92
1114,4,Kingston,Madison,36,-94
1115,4,Kirby,Pike,34,-94
1116,4,Knobel,Clay,36,-91
1117,4,Knoxville,Johnson,35,-93
1118,4,La Grange,Lee,35,-91
1119,4,Lafe,Greene,36,-91
1120,4,Lake City,Craighead,36,-90
1121,4,Lake Village,Chicot,33,-91
1122,4,Lakeview,Baxter,36,-93
1123,4,Lamar,Johnson,35,-93
1124,4,Lambrook,Phillips,34,-91
1125,4,Laneburg,Nevada,34,-93
1126,4,Langley,Pike,34,-94
1127,4,Lavaca,Sebastian,35,-94
1128,4,Lawson,Union,33,-92
1129,4,Leachville,Mississippi,36,-90
1130,4,Lead Hill,Boone,36,-93
1131,4,Leola,Grant,34,-93
1132,4,Lepanto,Poinsett,36,-90
1133,4,Leslie,Searcy,36,-93
1134,4,Letona,White,35,-92
1135,4,Lewisville,Lafayette,33,-94
1136,4,Lexa,Phillips,35,-91
1137,4,Light,Greene,36,-91
1138,4,Lincoln,Washington,36,-94
1139,4,Little Rock,Pulaski,35,-92
1140,4,Little Rock Air Force Base,Pulaski,35,-92
1141,4,Lockesburg,Sevier,34,-94
1142,4,Locust Grove,Independence,36,-92
1143,4,London,Pope,35,-93
1144,4,Lonoke,Lonoke,35,-92
1145,4,Lonsdale,Garland,35,-93
1146,4,Louann,Ouachita,33,-93
1147,4,Lowell,Benton,36,-94
1148,4,Luxora,Mississippi,36,-90
1149,4,Lynn,Lawrence,36,-91
1150,4,Mabelvale,Saline,35,-92
1151,4,Madison,Saint Francis,35,-91
1152,4,Magazine,Logan,35,-94
1153,4,Magness,Independence,36,-91
1154,4,Magnolia,Columbia,33,-93
1155,4,Malvern,Hot Spring,34,-93
1156,4,Mammoth Spring,Fulton,36,-92
1157,4,Manila,Mississippi,36,-90
1158,4,Mansfield,Scott,35,-94
1159,4,Marble Falls,Newton,36,-93
1160,4,Marcella,Stone,36,-92
1161,4,Marianna,Lee,35,-91
1162,4,Marion,Crittenden,35,-90
1163,4,Marked Tree,Poinsett,36,-90
1164,4,Marmaduke,Greene,36,-90
1165,4,Marshall,Searcy,36,-93
1166,4,Marvell,Phillips,35,-91
1167,4,Maumelle,Pulaski,35,-92
1168,4,Mayflower,Faulkner,35,-92
1169,4,Maynard,Randolph,36,-91
1170,4,Maysville,Benton,36,-95
1171,4,Mc Caskill,Hempstead,34,-94
1172,4,Mc Crory,Woodruff,35,-91
1173,4,Mc Dougal,Clay,36,-90
1174,4,Mc Gehee,Desha,34,-91
1175,4,Mc Neil,Columbia,33,-93
1176,4,Mc Rae,White,35,-92
1177,4,Melbourne,Izard,36,-92
1178,4,Mellwood,Phillips,34,-91
1179,4,Mena,Polk,35,-94
1180,4,Menifee,Conway,35,-93
1181,4,Midland,Sebastian,35,-94
1182,4,Midway,Baxter,36,-92
1183,4,Mineral Springs,Howard,34,-94
1184,4,Minturn,Lawrence,36,-91
1185,4,Monette,Craighead,36,-90
1186,4,Monroe,Monroe,35,-91
1187,4,Monticello,Drew,34,-92
1188,4,Montrose,Ashley,33,-92
1189,4,Moro,Lee,35,-91
1190,4,Morrilton,Conway,35,-93
1191,4,Morrow,Washington,36,-94
1192,4,Moscow,Jefferson,34,-92
1193,4,Mount Holly,Union,33,-93
1194,4,Mount Ida,Montgomery,35,-94
1195,4,Mount Judea,Newton,36,-93
1196,4,Mount Pleasant,Izard,36,-92
1197,4,Mount Vernon,Faulkner,35,-92
1198,4,Mountain Home,Baxter,36,-92
1199,4,Mountain Pine,Garland,35,-93
1200,4,Mountain View,Stone,36,-92
1201,4,Mountainburg,Crawford,36,-94
1202,4,Mulberry,Crawford,36,-94
1203,4,Murfreesboro,Pike,34,-94
1204,4,Nashville,Howard,34,-94
1205,4,Natural Dam,Crawford,36,-94
1206,4,New Blaine,Logan,35,-93
1207,4,New Edinburg,Cleveland,34,-92
1208,4,Newark,Independence,36,-91
1209,4,Newhope,Pike,34,-94
1210,4,Newport,Jackson,36,-91
1211,4,Norfork,Baxter,36,-92
1212,4,Norman,Montgomery,34,-94
1213,4,Norphlet,Union,33,-93
1214,4,North Little Rock,Pulaski,35,-92
1215,4,O Kean,Randolph,36,-91
1216,4,Oak Grove,Carroll,36,-93
1217,4,Oakland,Marion,36,-93
1218,4,Oark,Johnson,36,-94
1219,4,Oden,Montgomery,35,-94
1220,4,Ogden,Little River,34,-94
1221,4,Oil Trough,Independence,36,-91
1222,4,Okolona,Clark,34,-93
1223,4,Ola,Yell,35,-93
1224,4,Omaha,Boone,36,-93
1225,4,Oneida,Phillips,34,-91
1226,4,Onia,Stone,36,-92
1227,4,Osceola,Mississippi,36,-90
1228,4,Oxford,Izard,36,-92
1229,4,Ozan,Hempstead,34,-94
1230,4,Ozark,Franklin,36,-94
1231,4,Ozone,Johnson,36,-93
1232,4,Palestine,Saint Francis,35,-91
1233,4,Pangburn,White,35,-92
1234,4,Paragould,Greene,36,-91
1235,4,Paris,Logan,35,-94
1236,4,Parkdale,Ashley,33,-92
1237,4,Parkin,Cross,35,-91
1238,4,Parks,Scott,35,-94
1239,4,Paron,Saline,35,-93
1240,4,Parthenon,Newton,36,-93
1241,4,Patterson,Woodruff,35,-91
1242,4,Pea Ridge,Benton,36,-94
1243,4,Peach Orchard,Clay,36,-91
1244,4,Pearcy,Garland,34,-93
1245,4,Peel,Marion,36,-93
1246,4,Pelsor,Newton,36,-93
1247,4,Pencil Bluff,Montgomery,35,-94
1248,4,Perry,Perry,35,-93
1249,4,Perryville,Perry,35,-93
1250,4,Pettigrew,Madison,36,-94
1251,4,Pickens,Desha,34,-91
1252,4,Piggott,Clay,36,-90
1253,4,Pindall,Searcy,36,-93
1254,4,Pine Bluff,Jefferson,34,-92
1255,4,Pineville,Izard,36,-92
1256,4,Plainview,Yell,35,-93
1257,4,Pleasant Grove,Stone,36,-92
1258,4,Pleasant Plains,Independence,36,-92
1259,4,Plumerville,Conway,35,-93
1260,4,Pocahontas,Randolph,36,-91
1261,4,Pollard,Clay,36,-90
1262,4,Ponca,Newton,36,-93
1263,4,Poplar Grove,Phillips,35,-91
1264,4,Portia,Lawrence,36,-91
1265,4,Portland,Ashley,33,-92
1266,4,Pottsville,Pope,35,-93
1267,4,Poughkeepsie,Sharp,36,-91
1268,4,Powhatan,Lawrence,36,-91
1269,4,Poyen,Grant,34,-93
1270,4,Prairie Grove,Washington,36,-94
1271,4,Prattsville,Grant,34,-93
1272,4,Prescott,Nevada,34,-93
1273,4,Prim,Cleburne,36,-92
1274,4,Proctor,Crittenden,35,-90
1275,4,Pyatt,Marion,36,-93
1276,4,Quitman,Cleburne,35,-92
1277,4,Ratcliff,Logan,35,-94
1278,4,Ravenden,Lawrence,36,-91
1279,4,Ravenden Springs,Randolph,36,-91
1280,4,Rector,Clay,36,-90
1281,4,Redfield,Jefferson,34,-92
1282,4,Reydell,Jefferson,34,-92
1283,4,Reyno,Randolph,36,-91
1284,4,Rison,Cleveland,34,-92
1285,4,Rivervale,Poinsett,36,-90
1286,4,Roe,Monroe,35,-91
1287,4,Rogers,Benton,36,-94
1288,4,Roland,Pulaski,35,-93
1289,4,Romance,White,35,-92
1290,4,Rose Bud,White,35,-92
1291,4,Rosie,Independence,36,-92
1292,4,Rosston,Nevada,34,-93
1293,4,Rover,Yell,35,-93
1294,4,Royal,Garland,35,-93
1295,4,Rudy,Crawford,36,-94
1296,4,Russell,White,35,-92
1297,4,Russellville,Pope,35,-93
1298,4,Saffell,Lawrence,36,-91
1299,4,Sage,Izard,36,-92
1300,4,Saint Charles,Arkansas,34,-91
1301,4,Saint Francis,Clay,36,-90
1302,4,Saint Joe,Searcy,36,-93
1303,4,Saint Paul,Madison,36,-94
1304,4,Salado,Independence,36,-92
1305,4,Salem,Fulton,36,-92
1306,4,Saratoga,Howard,34,-94
1307,4,Scotland,Van Buren,36,-93
1308,4,Scott,Pulaski,35,-92
1309,4,Scranton,Logan,35,-94
1310,4,Searcy,White,35,-92
1311,4,Sedgwick,Lawrence,36,-91
1312,4,Sheridan,Grant,34,-92
1313,4,Sherrill,Jefferson,34,-92
1314,4,Sherwood,Pulaski,35,-92
1315,4,Shirley,Van Buren,36,-92
1316,4,Sidney,Sharp,36,-92
1317,4,Siloam Springs,Benton,36,-95
1318,4,Sims,Montgomery,35,-94
1319,4,Smackover,Union,33,-93
1320,4,Smithville,Lawrence,36,-91
1321,4,Snow Lake,Desha,34,-91
1322,4,Solgohachia,Conway,35,-93
1323,4,Sparkman,Dallas,34,-93
1324,4,Springdale,Washington,36,-94
1325,4,Springfield,Conway,35,-93
1326,4,Stamps,Lafayette,33,-94
1327,4,Star City,Lincoln,34,-92
1328,4,State University,Craighead,36,-90
1329,4,Stephens,Ouachita,33,-93
1330,4,Story,Montgomery,35,-94
1331,4,Strawberry,Lawrence,36,-91
1332,4,Strong,Union,33,-92
1333,4,Sturkie,Fulton,36,-92
1334,4,Stuttgart,Arkansas,34,-92
1335,4,Subiaco,Logan,35,-94
1336,4,Success,Clay,36,-91
1337,4,Sulphur Rock,Independence,36,-92
1338,4,Sulphur Springs,Benton,36,-94
1339,4,Summers,Washington,36,-95
1340,4,Summit,Marion,36,-93
1341,4,Sweet Home,Pulaski,35,-92
1342,4,Swifton,Jackson,36,-91
1343,4,Taylor,Columbia,33,-93
1344,4,Texarkana,Miller,33,-94
1345,4,Thida,Independence,36,-91
1346,4,Thornton,Calhoun,34,-92
1347,4,Tichnor,Arkansas,34,-91
1348,4,Tillar,Desha,34,-92
1349,4,Tilly,Pope,36,-93
1350,4,Timbo,Stone,36,-92
1351,4,Tontitown,Washington,36,-94
1352,4,Traskwood,Saline,34,-93
1353,4,Trumann,Poinsett,36,-91
1354,4,Tucker,Jefferson,34,-92
1355,4,Tuckerman,Jackson,36,-91
1356,4,Tumbling Shoals,Cleburne,36,-92
1357,4,Tupelo,Jackson,35,-91
1358,4,Turner,Phillips,34,-91
1359,4,Turrell,Crittenden,35,-90
1360,4,Tyronza,Poinsett,35,-90
1361,4,Ulm,Prairie,35,-92
